lambda_in (m),0,0,15,15,30,30,45,45,60,60,75,75,90,90
0.000000515,5.3702E-23,5.3606E-23,5.4063E-23,5.3948E-23,5.5017E-23,5.485E-23,5.6251E-23,5.6014E-23,5.7399E-23,5.709E-23,5.8186E-23,5.7825E-23,5.846E-23,5.808E-23
0.00000052,5.1826E-23,5.1719E-23,5.2149E-23,5.202E-23,5.2994E-23,5.2807E-23,5.4068E-23,5.38E-23,5.5045E-23,5.4696E-23,5.5697E-23,5.5288E-23,5.5922E-23,5.549E-23
0.000000525,4.9408E-23,4.93E-23,4.96E-23,4.9468E-23,5.008E-23,4.9883E-23,5.0637E-23,5.0352E-23,5.1078E-23,5.0703E-23,5.1324E-23,5.0884E-23,5.1397E-23,5.0933E-23
0.00000053,4.6627E-23,4.6525E-23,4.6623E-23,4.6495E-23,4.656E-23,4.6363E-23,4.6349E-23,4.6056E-23,4.5992E-23,4.5604E-23,4.5636E-23,4.5178E-23,4.5485E-23,4.5001E-23
0.000000535,4.3894E-23,4.3805E-23,4.3667E-23,4.3551E-23,4.2981E-23,4.2792E-23,4.1886E-23,4.1597E-23,4.061E-23,4.0219E-23,3.9557E-23,3.9091E-23,3.9145E-23,3.8652E-23
0.00000054,4.1511E-23,4.1443E-23,4.1066E-23,4.0969E-23,3.9767E-23,3.9593E-23,3.7796E-23,3.7517E-23,3.5593E-23,3.5207E-23,3.3832E-23,3.3368E-23,3.3156E-23,3.2663E-23
0.000000545,3.9585E-23,3.9541E-23,3.8946E-23,3.8873E-23,3.71E-23,3.6947E-23,3.4335E-23,3.4071E-23,3.1282E-23,3.0907E-23,2.8864E-23,2.8407E-23,2.7939E-23,2.7452E-23
0.00000055,3.8035E-23,3.802E-23,3.7241E-23,3.7195E-23,3.4949E-23,3.4819E-23,3.152E-23,3.1274E-23,2.7741E-23,2.7378E-23,2.4749E-23,2.4301E-23,2.3605E-23,2.3125E-23
0.000000555,3.6808E-23,3.6826E-23,3.589E-23,3.5875E-23,3.3231E-23,3.3128E-23,2.9238E-23,2.9013E-23,2.4822E-23,2.4475E-23,2.1317E-23,2.0879E-23,1.9976E-23,1.9505E-23
0.00000056,3.5905E-23,3.5959E-23,3.4885E-23,3.4906E-23,3.1921E-23,3.1848E-23,2.7435E-23,2.7234E-23,2.2439E-23,2.2108E-23,1.8452E-23,1.8026E-23,1.6923E-23,1.6462E-23
