300.6721, 0.9599
301.5802, 0.1063
302.4836, 0.1061
303.3869, 0.1059
304.2903, 0.1058
305.1936, 0.1056
306.097, 0.1054
307.0003, 0.1052
307.9037, 0.105
308.807, 0.1048
309.7103, 0.1046
310.6137, 0.1044
311.517, 0.1042
312.4203, 0.104
313.3237, 0.1038
314.2271, 0.1036
315.1304, 0.1034
316.0337, 0.1032
316.9371, 0.1031
317.8404, 0.1029
318.7438, 0.1027
319.6423, 0.9558
320.5455, 0.9556
321.449, 0.9554
322.3523, 0.9552
323.2557, 0.955
324.159, 0.9548
325.0624, 0.9546
325.9657, 0.9545
326.869, 0.9543
327.7724, 0.9541
328.6757, 0.9539
329.5791, 0.9537
330.4824, 0.9535
331.3858, 0.9533
332.2891, 0.9531
333.1925, 0.9529
334.0958, 0.9527
334.999, 0.9525
335.9024, 0.9523
336.8058, 0.9521
337.7092, 0.952
338.6125, 0.9518
339.5159, 0.9516
340.4192, 0.9514
341.3225, 0.9512
342.2259, 0.951
343.1292, 0.9508
344.0326, 0.9506
344.9359, 0.9504
345.8393, 0.9502
346.7426, 0.95
347.6459, 0.9498
348.5493, 0.9496
349.4526, 0.9495
350.3559, 0.9493
351.2593, 0.9491
352.1627, 0.9489
353.066, 0.9487
353.9694, 0.9485
354.8727, 0.9483
355.776, 0.9481
356.6794, 0.9479
357.5827, 0.9477
358.4861, 0.9475
359.3894, 0.9473
360.2928, 0.9471
361.1961, 0.9468
362.0994, 0.9468
363.0028, 0.9466
363.9061, 0.9464
364.8094, 0.9462
365.7128, 0.946
366.6162, 0.9458
367.5194, 0.9456
368.4228, 0.9454
369.3262, 0.9452
370.2295, 0.9449
371.1329, 0.9447
372.0362, 0.9445
372.9396, 0.9444
373.8429, 0.9442
374.7463, 0.9441
375.6496, 0.9439
376.5529, 0.9437
377.4563, 0.9435
378.3596, 0.9433
379.263, 0.9431
380.1663, 0.9428
381.0697, 0.9426
381.9729, 0.9425
382.8763, 0.9423
383.7797, 0.9421
384.6782, 1.7953
385.5816, 1.7951
386.4849, 1.7949
